log_id,product_id,change_quantity,log_type,log_date
LOG008214,PROD0430,39,Stock Out,2025-07-10
LOG008215,PROD0306,30,Stock In,2025-09-14
LOG008216,PROD0189,11,Stock In,2025-12-24
LOG008217,PROD0029,29,Stock Out,2025-05-28
LOG008218,PROD0066,32,Stock Out,2025-02-19
LOG008219,PROD0067,40,Stock In,2025-10-04
LOG008220,PROD0422,47,Stock Out,2025-02-22
LOG008221,PROD0209,37,Return,2025-08-13
LOG008222,PROD0250,24,Stock Out,2025-05-28
LOG008223,PROD0290,35,Stock In,2025-04-20
LOG008224,PROD0207,35,Stock In,2025-12-02
LOG008225,PROD0406,16,Return,2026-02-04
LOG008226,PROD0322,16,Return,2026-02-04
LOG008227,PROD0334,44,Return,2025-05-09
LOG008228,PROD0301,29,Stock Out,2025-03-06
LOG008229,PROD0292,11,Stock Out,2025-05-06
LOG008230,PROD0404,26,Return,2025-11-17
LOG008231,PROD0036,6,Stock Out,2025-10-22
LOG008232,PROD0231,37,Stock In,2025-06-07
LOG008233,PROD0291,18,Return,2025-05-30
LOG008234,PROD0037,26,Return,2025-07-07
LOG008235,PROD0400,38,Stock Out,2025-04-16
LOG008236,PROD0198,50,Return,2025-03-17
LOG008237,PROD0376,31,Return,2025-05-14
LOG008238,PROD0135,36,Stock In,2025-04-01
LOG008239,PROD0443,7,Return,2025-10-02
LOG008240,PROD0207,50,Stock In,2025-09-02
LOG008241,PROD0309,50,Stock Out,2025-02-07
LOG008242,PROD0150,19,Return,2025-11-10
LOG008243,PROD0276,25,Return,2025-07-15
LOG008244,PROD0249,16,Stock In,2025-01-12
LOG008245,PROD0438,29,Stock Out,2025-07-03
LOG008246,PROD0049,3,Return,2025-03-27
LOG008247,PROD0045,30,Stock In,2025-10-07
LOG008248,PROD0091,46,Stock In,2025-09-26
LOG008249,PROD0166,43,Stock In,2025-03-08
LOG008250,PROD0206,15,Stock In,2025-07-02
LOG008251,PROD0411,5,Stock Out,2025-02-05
LOG008252,PROD0230,24,Stock Out,2025-10-24
LOG008253,PROD0121,2,Return,2025-12-08
LOG008254,PROD0332,26,Return,2025-03-03
LOG008255,PROD0279,7,Stock In,2025-02-21
LOG008256,PROD0193,33,Stock In,2025-12-26
LOG008257,PROD0067,9,Return,2025-01-24
LOG008258,PROD0235,1,Stock In,2025-08-12
LOG008259,PROD0249,50,Stock In,2026-01-15
LOG008260,PROD0153,38,Return,2025-02-07
LOG008261,PROD0098,4,Stock Out,2026-01-07
LOG008262,PROD0179,35,Return,2025-12-16
LOG008263,PROD0432,38,Return,2025-11-28
LOG008264,PROD0233,9,Stock In,2025-12-18
LOG008265,PROD0223,17,Stock Out,2025-08-25
LOG008266,PROD0176,10,Stock Out,2025-01-27
LOG008267,PROD0316,30,Stock In,2025-11-22
LOG008268,PROD0114,32,Stock In,2025-04-25
LOG008269,PROD0291,30,Return,2025-07-24
LOG008270,PROD0454,36,Return,2025-06-27
LOG008271,PROD0345,42,Return,2025-04-16
LOG008272,PROD0325,6,Stock In,2025-12-10
LOG008273,PROD0211,7,Return,2025-06-01
LOG008274,PROD0078,30,Stock In,2025-01-03
LOG008275,PROD0041,13,Stock In,2025-12-25
LOG008276,PROD0442,45,Stock Out,2025-03-15
LOG008277,PROD0263,32,Stock In,2025-08-21
LOG008278,PROD0116,5,Stock In,2025-12-03
LOG008279,PROD0175,45,Return,2025-06-04
LOG008280,PROD0309,49,Stock In,2025-03-09
LOG008281,PROD0480,45,Return,2025-02-05
LOG008282,PROD0471,44,Return,2025-09-07
LOG008283,PROD0436,12,Stock Out,2025-11-08
LOG008284,PROD0074,15,Return,2025-07-06
LOG008285,PROD0379,35,Stock Out,2025-12-21
LOG008286,PROD0136,43,Stock Out,2025-06-26
LOG008287,PROD0297,16,Stock Out,2025-03-18
LOG008288,PROD0040,38,Return,2025-06-24
LOG008289,PROD0195,7,Stock In,2025-04-05
LOG008290,PROD0352,33,Return,2025-03-29
LOG008291,PROD0054,1,Stock Out,2025-02-04
LOG008292,PROD0198,34,Stock In,2025-09-17
LOG008293,PROD0047,4,Stock Out,2025-03-10
LOG008294,PROD0359,18,Stock Out,2025-09-19
LOG008295,PROD0096,26,Return,2025-03-29
LOG008296,PROD0420,7,Stock In,2025-01-10
LOG008297,PROD0417,40,Return,2025-01-04
LOG008298,PROD0203,41,Stock Out,2025-04-09
LOG008299,PROD0213,38,Stock Out,2026-01-14
LOG008300,PROD0267,4,Stock In,2025-07-15
LOG008301,PROD0045,22,Stock Out,2025-10-15
LOG008302,PROD0265,46,Stock Out,2025-12-24
LOG008303,PROD0067,41,Stock Out,2025-12-07
LOG008304,PROD0115,4,Stock In,2025-03-18
LOG008305,PROD0313,23,Return,2025-09-19
LOG008306,PROD0089,14,Stock In,2025-10-01
LOG008307,PROD0466,47,Return,2025-09-09
LOG008308,PROD0132,28,Stock Out,2026-02-02
LOG008309,PROD0182,26,Return,2025-11-01
LOG008310,PROD0238,20,Stock Out,2025-06-29
LOG008311,PROD0208,12,Return,2025-02-15
LOG008312,PROD0153,29,Stock Out,2025-12-27
LOG008313,PROD0397,46,Stock In,2025-05-04
LOG008314,PROD0299,32,Stock Out,2025-11-27
LOG008315,PROD0086,18,Return,2025-06-08
LOG008316,PROD0329,44,Stock Out,2025-04-27
LOG008317,PROD0333,11,Stock Out,2025-07-24
LOG008318,PROD0323,5,Return,2025-07-07
LOG008319,PROD0468,23,Stock In,2025-01-31
LOG008320,PROD0094,41,Stock In,2025-04-19
LOG008321,PROD0311,9,Return,2025-09-02
LOG008322,PROD0089,10,Stock Out,2025-07-28
LOG008323,PROD0022,38,Stock Out,2025-10-30
LOG008324,PROD0445,38,Stock Out,2025-02-21
LOG008325,PROD0466,22,Stock In,2025-08-17
LOG008326,PROD0198,30,Return,2025-12-30
LOG008327,PROD0227,11,Stock In,2025-12-17
LOG008328,PROD0319,5,Return,2025-08-12
LOG008329,PROD0422,50,Stock Out,2025-09-19
LOG008330,PROD0388,26,Return,2025-11-30
LOG008331,PROD0403,4,Return,2025-09-04
LOG008332,PROD0127,6,Stock In,2025-03-31
LOG008333,PROD0441,33,Return,2025-04-10
LOG008334,PROD0280,4,Stock In,2025-10-02
LOG008335,PROD0189,11,Stock Out,2025-07-02
LOG008336,PROD0256,7,Stock Out,2025-08-04
LOG008337,PROD0101,7,Return,2025-02-08
LOG008338,PROD0185,35,Stock In,2025-05-05
LOG008339,PROD0385,43,Return,2025-03-25
LOG008340,PROD0309,8,Stock Out,2025-11-26
LOG008341,PROD0335,15,Return,2025-06-27
LOG008342,PROD0385,21,Return,2025-01-16
LOG008343,PROD0153,19,Return,2025-03-05
LOG008344,PROD0018,48,Stock In,2025-05-24
LOG008345,PROD0163,33,Return,2025-02-03
LOG008346,PROD0114,50,Return,2025-01-18
LOG008347,PROD0289,10,Stock In,2025-09-28
LOG008348,PROD0434,42,Stock Out,2025-11-08
LOG008349,PROD0283,14,Return,2025-09-28
LOG008350,PROD0337,47,Stock Out,2025-02-18
LOG008351,PROD0465,27,Stock Out,2025-07-12
LOG008352,PROD0355,47,Stock Out,2026-01-03
LOG008353,PROD0219,14,Stock In,2025-11-19
LOG008354,PROD0396,4,Stock Out,2025-03-24
LOG008355,PROD0170,44,Stock In,2025-12-13
LOG008356,PROD0184,7,Stock In,2025-02-09
LOG008357,PROD0173,49,Stock Out,2025-11-04
LOG008358,PROD0061,37,Stock In,2025-08-30
LOG008359,PROD0444,26,Stock In,2025-02-08
LOG008360,PROD0008,17,Stock Out,2025-09-29
LOG008361,PROD0487,10,Stock In,2025-11-10
LOG008362,PROD0202,23,Return,2025-05-08
LOG008363,PROD0049,40,Stock Out,2025-11-20
LOG008364,PROD0038,33,Return,2025-09-21
LOG008365,PROD0222,15,Stock In,2025-05-08
LOG008366,PROD0122,39,Return,2025-09-26
LOG008367,PROD0288,20,Stock In,2025-12-20
LOG008368,PROD0294,11,Return,2025-03-17
LOG008369,PROD0147,32,Return,2025-10-16
LOG008370,PROD0422,31,Stock In,2025-10-06
LOG008371,PROD0350,21,Return,2025-03-15
LOG008372,PROD0138,25,Return,2025-08-20
LOG008373,PROD0297,13,Return,2025-05-19
LOG008374,PROD0408,45,Return,2025-04-28
LOG008375,PROD0414,31,Stock In,2025-04-27
LOG008376,PROD0386,22,Stock Out,2025-11-18
LOG008377,PROD0158,19,Stock In,2025-04-08
LOG008378,PROD0060,3,Return,2026-01-07
LOG008379,PROD0126,28,Stock Out,2026-01-11
LOG008380,PROD0333,34,Return,2025-04-10
LOG008381,PROD0001,9,Stock Out,2026-02-03
LOG008382,PROD0438,18,Stock Out,2025-12-12
LOG008383,PROD0091,27,Stock In,2025-01-02
LOG008384,PROD0148,16,Return,2025-08-27
LOG008385,PROD0435,17,Stock In,2025-01-07
LOG008386,PROD0309,24,Stock In,2025-01-01
LOG008387,PROD0468,20,Return,2025-06-25
LOG008388,PROD0105,21,Stock In,2025-04-05
LOG008389,PROD0237,27,Stock In,2025-01-23
LOG008390,PROD0355,21,Stock In,2025-05-11
LOG008391,PROD0070,6,Return,2025-12-20
LOG008392,PROD0455,20,Stock In,2025-08-29
LOG008393,PROD0489,28,Stock Out,2025-08-19
LOG008394,PROD0492,33,Stock In,2025-08-28
LOG008395,PROD0395,10,Return,2025-03-23
LOG008396,PROD0218,39,Return,2025-03-04
LOG008397,PROD0051,33,Stock Out,2025-08-12
LOG008398,PROD0096,36,Return,2026-01-27
LOG008399,PROD0330,26,Stock Out,2025-11-09
LOG008400,PROD0286,22,Return,2025-05-06
LOG008401,PROD0368,34,Stock Out,2025-12-22
LOG008402,PROD0341,23,Stock Out,2025-02-13
LOG008403,PROD0270,45,Return,2025-01-06
LOG008404,PROD0072,16,Stock Out,2025-03-16
LOG008405,PROD0084,13,Stock In,2025-09-19
LOG008406,PROD0248,47,Stock In,2025-07-03
LOG008407,PROD0401,18,Return,2025-09-05
LOG008408,PROD0166,20,Stock Out,2025-04-11
LOG008409,PROD0109,47,Return,2025-12-18
LOG008410,PROD0085,42,Stock Out,2025-09-26
LOG008411,PROD0363,7,Stock In,2025-07-20
LOG008412,PROD0341,12,Stock In,2026-01-17
LOG008413,PROD0438,22,Return,2025-05-25
LOG008414,PROD0212,32,Stock In,2025-04-27
LOG008415,PROD0362,30,Return,2025-02-19
LOG008416,PROD0083,40,Stock Out,2026-01-03
LOG008417,PROD0202,8,Stock In,2025-12-29
LOG008418,PROD0445,7,Stock In,2025-05-10
LOG008419,PROD0033,37,Return,2025-10-16
LOG008420,PROD0462,48,Return,2025-01-02
LOG008421,PROD0491,38,Stock In,2026-01-05
LOG008422,PROD0096,14,Stock Out,2025-10-11
LOG008423,PROD0017,29,Stock In,2025-04-15
LOG008424,PROD0404,46,Stock In,2025-08-03
LOG008425,PROD0167,2,Stock Out,2025-05-05
LOG008426,PROD0223,35,Stock In,2025-02-23
LOG008427,PROD0297,44,Return,2025-09-13
LOG008428,PROD0025,26,Return,2025-09-19
LOG008429,PROD0376,17,Stock Out,2025-03-18
LOG008430,PROD0375,42,Stock Out,2025-04-25
LOG008431,PROD0228,4,Stock In,2025-02-25
LOG008432,PROD0204,12,Return,2025-04-17
LOG008433,PROD0154,47,Stock Out,2025-04-05
LOG008434,PROD0238,49,Return,2025-12-26
LOG008435,PROD0199,22,Return,2025-10-13
LOG008436,PROD0480,37,Stock Out,2025-09-15
LOG008437,PROD0474,29,Stock In,2026-01-05
LOG008438,PROD0340,31,Stock Out,2025-07-17
LOG008439,PROD0491,4,Stock Out,2025-11-18
LOG008440,PROD0231,28,Stock In,2025-12-05
LOG008441,PROD0069,22,Stock Out,2025-04-25
LOG008442,PROD0448,1,Stock In,2025-11-14
LOG008443,PROD0324,35,Stock In,2025-03-12
LOG008444,PROD0477,21,Return,2025-08-15
LOG008445,PROD0081,37,Return,2025-10-04
LOG008446,PROD0157,43,Stock In,2025-02-07
LOG008447,PROD0178,36,Stock In,2025-06-16
LOG008448,PROD0153,45,Stock Out,2025-03-22
LOG008449,PROD0267,21,Return,2025-06-10
LOG008450,PROD0160,44,Stock In,2025-08-09
LOG008451,PROD0204,40,Stock In,2025-08-16
LOG008452,PROD0218,20,Stock Out,2025-10-22
LOG008453,PROD0099,6,Stock In,2026-01-23
LOG008454,PROD0012,36,Stock Out,2025-03-26
LOG008455,PROD0277,6,Return,2026-01-09
LOG008456,PROD0157,17,Stock Out,2025-07-05
LOG008457,PROD0257,46,Stock Out,2025-09-01
LOG008458,PROD0115,21,Return,2025-10-07
LOG008459,PROD0020,9,Stock Out,2025-12-25
LOG008460,PROD0345,32,Stock Out,2025-08-29
LOG008461,PROD0357,15,Stock In,2026-01-26
LOG008462,PROD0047,47,Stock Out,2025-06-06
LOG008463,PROD0101,5,Stock Out,2025-10-28
LOG008464,PROD0076,36,Return,2025-02-08
LOG008465,PROD0041,12,Stock Out,2025-06-23
LOG008466,PROD0138,46,Return,2025-10-28
LOG008467,PROD0075,44,Stock Out,2025-11-27
LOG008468,PROD0343,19,Stock Out,2025-11-04
LOG008469,PROD0097,13,Return,2025-05-07
LOG008470,PROD0122,34,Return,2025-10-27
LOG008471,PROD0136,15,Stock Out,2025-01-05
LOG008472,PROD0411,41,Stock Out,2025-07-10
LOG008473,PROD0173,18,Stock Out,2026-01-15
LOG008474,PROD0344,23,Stock Out,2025-03-21
LOG008475,PROD0402,17,Stock Out,2025-01-11
LOG008476,PROD0125,9,Stock Out,2025-07-13
LOG008477,PROD0357,7,Stock In,2025-01-25
LOG008478,PROD0249,6,Return,2025-02-21
LOG008479,PROD0407,28,Stock Out,2025-01-06
LOG008480,PROD0188,18,Return,2026-01-05
LOG008481,PROD0007,17,Stock Out,2025-07-28
LOG008482,PROD0077,27,Return,2025-11-19
LOG008483,PROD0368,35,Return,2025-05-23
LOG008484,PROD0052,7,Stock In,2025-11-28
LOG008485,PROD0435,44,Stock In,2025-10-16
LOG008486,PROD0319,27,Stock Out,2025-04-18
LOG008487,PROD0001,12,Stock In,2025-06-16
LOG008488,PROD0121,25,Stock In,2025-06-08
LOG008489,PROD0076,15,Return,2025-07-17
LOG008490,PROD0136,15,Stock Out,2025-10-28
LOG008491,PROD0459,38,Stock Out,2025-11-18
LOG008492,PROD0129,44,Return,2025-04-09
LOG008493,PROD0050,5,Return,2025-08-06
LOG008494,PROD0471,44,Return,2025-04-25
LOG008495,PROD0430,9,Stock Out,2025-11-22
LOG008496,PROD0122,26,Stock In,2025-07-25
LOG008497,PROD0118,22,Stock Out,2025-11-29
LOG008498,PROD0076,30,Return,2025-02-09
LOG008499,PROD0407,34,Stock In,2025-11-09
LOG008500,PROD0324,22,Stock Out,2025-08-18
LOG008501,PROD0092,10,Stock In,2025-11-02
LOG008502,PROD0135,22,Stock In,2025-11-23
LOG008503,PROD0386,13,Return,2025-12-07
LOG008504,PROD0411,42,Return,2025-01-29
LOG008505,PROD0357,8,Return,2025-09-14
LOG008506,PROD0168,11,Return,2025-04-21
LOG008507,PROD0242,49,Stock In,2025-12-05
LOG008508,PROD0248,20,Stock In,2025-08-13
LOG008509,PROD0285,1,Stock In,2025-05-01
LOG008510,PROD0109,7,Return,2025-02-03
LOG008511,PROD0109,6,Return,2025-12-06
LOG008512,PROD0469,8,Return,2025-08-03
LOG008513,PROD0249,32,Return,2025-01-04
LOG008514,PROD0304,8,Stock Out,2025-09-22
LOG008515,PROD0127,19,Stock Out,2025-06-04
LOG008516,PROD0245,33,Return,2025-01-21
LOG008517,PROD0002,31,Stock Out,2025-05-07
LOG008518,PROD0274,10,Stock Out,2025-05-11
LOG008519,PROD0204,40,Stock Out,2025-06-30
LOG008520,PROD0102,10,Stock Out,2025-11-10
LOG008521,PROD0263,29,Stock Out,2025-11-04
LOG008522,PROD0380,44,Return,2025-09-29
LOG008523,PROD0073,28,Stock Out,2025-09-29
LOG008524,PROD0300,5,Return,2025-07-31
LOG008525,PROD0428,34,Stock In,2025-06-28
LOG008526,PROD0278,39,Stock In,2026-01-01
LOG008527,PROD0280,15,Stock Out,2025-07-28
LOG008528,PROD0493,29,Stock In,2026-01-21
LOG008529,PROD0180,31,Stock Out,2025-05-21
LOG008530,PROD0482,21,Stock Out,2025-06-03
LOG008531,PROD0069,40,Return,2025-05-30
LOG008532,PROD0461,33,Stock Out,2026-01-24
LOG008533,PROD0468,33,Stock Out,2025-10-18
LOG008534,PROD0145,26,Return,2025-10-20
LOG008535,PROD0332,20,Stock Out,2025-06-24
LOG008536,PROD0294,9,Stock In,2026-02-03
LOG008537,PROD0454,11,Stock Out,2026-01-24
LOG008538,PROD0204,16,Return,2025-09-28
LOG008539,PROD0427,8,Return,2025-04-09
LOG008540,PROD0233,9,Stock In,2025-05-24
LOG008541,PROD0473,49,Stock Out,2025-01-12
LOG008542,PROD0375,40,Stock Out,2025-07-06
LOG008543,PROD0091,37,Return,2025-11-02
LOG008544,PROD0046,37,Stock Out,2025-08-24
LOG008545,PROD0042,13,Stock In,2025-08-27
LOG008546,PROD0049,27,Return,2025-10-23
LOG008547,PROD0104,29,Stock Out,2025-01-12
LOG008548,PROD0486,23,Stock Out,2025-03-17
LOG008549,PROD0090,27,Stock Out,2025-02-01
LOG008550,PROD0001,43,Stock In,2025-11-03
LOG008551,PROD0282,39,Stock Out,2025-03-16
LOG008552,PROD0054,46,Return,2025-04-30
LOG008553,PROD0497,46,Stock In,2025-04-13
LOG008554,PROD0166,29,Stock Out,2025-06-06
LOG008555,PROD0130,13,Stock Out,2026-01-06
LOG008556,PROD0079,7,Return,2025-07-31
LOG008557,PROD0206,25,Stock Out,2026-01-31
LOG008558,PROD0297,14,Stock In,2026-01-31
LOG008559,PROD0387,30,Stock In,2025-10-12
LOG008560,PROD0182,38,Stock In,2025-05-19
LOG008561,PROD0011,7,Return,2025-03-06
LOG008562,PROD0008,17,Return,2025-08-19
LOG008563,PROD0428,4,Stock Out,2025-03-28
LOG008564,PROD0038,8,Return,2025-01-16
LOG008565,PROD0410,12,Stock Out,2025-07-20
LOG008566,PROD0320,29,Stock Out,2025-12-04
LOG008567,PROD0354,33,Return,2025-11-06
LOG008568,PROD0221,18,Stock Out,2026-01-21
LOG008569,PROD0264,49,Return,2025-06-14
LOG008570,PROD0156,7,Stock In,2025-08-15
LOG008571,PROD0443,3,Stock Out,2025-01-01
LOG008572,PROD0219,46,Return,2025-02-22
LOG008573,PROD0277,20,Return,2025-02-11
LOG008574,PROD0487,26,Return,2025-02-07
LOG008575,PROD0245,30,Return,2025-11-27
LOG008576,PROD0120,42,Stock Out,2026-01-16
LOG008577,PROD0227,42,Return,2026-01-18
LOG008578,PROD0385,40,Return,2025-02-26
LOG008579,PROD0171,22,Return,2025-07-29
LOG008580,PROD0220,24,Stock Out,2025-06-14
LOG008581,PROD0423,27,Stock In,2025-12-26
LOG008582,PROD0046,49,Stock In,2026-01-03
LOG008583,PROD0215,14,Return,2025-05-15
LOG008584,PROD0448,6,Return,2026-01-11
LOG008585,PROD0286,14,Return,2025-01-21
LOG008586,PROD0386,23,Stock In,2025-11-20
LOG008587,PROD0063,5,Return,2025-08-24
LOG008588,PROD0159,39,Stock Out,2025-05-24
LOG008589,PROD0478,5,Stock In,2025-06-29
LOG008590,PROD0359,15,Stock In,2025-07-18
LOG008591,PROD0100,9,Stock Out,2025-05-03
LOG008592,PROD0367,15,Stock In,2025-12-22
LOG008593,PROD0325,25,Stock In,2025-09-17
LOG008594,PROD0238,17,Stock Out,2025-02-13
LOG008595,PROD0335,11,Stock In,2025-08-10
LOG008596,PROD0179,4,Stock Out,2025-04-11
LOG008597,PROD0130,41,Stock In,2025-09-05
LOG008598,PROD0390,30,Return,2025-12-13
LOG008599,PROD0238,42,Stock Out,2025-07-30
LOG008600,PROD0141,10,Stock Out,2025-11-24
LOG008601,PROD0003,19,Stock Out,2025-04-22
LOG008602,PROD0064,3,Return,2025-03-23
LOG008603,PROD0363,41,Stock In,2025-06-26
LOG008604,PROD0157,26,Return,2025-07-16
LOG008605,PROD0025,17,Stock In,2025-07-24
LOG008606,PROD0191,37,Stock Out,2025-02-09
LOG008607,PROD0332,49,Stock In,2025-10-31
LOG008608,PROD0349,30,Stock Out,2025-09-15
LOG008609,PROD0069,26,Stock In,2025-09-29
LOG008610,PROD0460,17,Stock Out,2025-05-10
LOG008611,PROD0174,50,Return,2025-09-10
LOG008612,PROD0135,31,Stock Out,2025-11-08
LOG008613,PROD0114,31,Return,2025-10-04
LOG008614,PROD0080,15,Stock Out,2025-02-09
LOG008615,PROD0202,41,Return,2025-03-18
LOG008616,PROD0120,8,Stock In,2025-12-26
LOG008617,PROD0188,8,Return,2025-01-08
LOG008618,PROD0435,29,Stock Out,2025-09-10
LOG008619,PROD0444,6,Return,2025-08-12
LOG008620,PROD0027,11,Return,2025-07-26
LOG008621,PROD0451,22,Return,2025-06-24
LOG008622,PROD0386,6,Stock In,2025-10-15
LOG008623,PROD0314,42,Stock In,2025-11-16
LOG008624,PROD0089,34,Stock Out,2025-06-06
LOG008625,PROD0221,8,Stock Out,2025-06-30
LOG008626,PROD0106,43,Stock In,2025-07-23
LOG008627,PROD0207,7,Stock Out,2025-03-24
LOG008628,PROD0303,39,Stock In,2025-03-05
LOG008629,PROD0031,38,Stock Out,2025-08-14
LOG008630,PROD0430,36,Return,2025-05-30
LOG008631,PROD0123,33,Return,2025-12-04
LOG008632,PROD0480,40,Stock In,2025-09-25
LOG008633,PROD0195,29,Return,2025-02-27
LOG008634,PROD0281,48,Stock In,2025-11-15
LOG008635,PROD0439,28,Stock In,2025-07-12
LOG008636,PROD0025,35,Stock Out,2025-11-05
LOG008637,PROD0408,39,Stock Out,2025-03-08
LOG008638,PROD0234,42,Return,2025-09-06
LOG008639,PROD0245,44,Stock Out,2025-01-15
LOG008640,PROD0430,38,Stock Out,2025-12-29
LOG008641,PROD0385,7,Stock Out,2025-06-27
LOG008642,PROD0386,35,Stock Out,2025-11-23
LOG008643,PROD0197,25,Stock In,2025-07-17
LOG008644,PROD0121,9,Stock Out,2025-07-23
LOG008645,PROD0014,47,Stock In,2025-08-09
LOG008646,PROD0392,20,Stock In,2025-11-28
LOG008647,PROD0358,16,Return,2025-10-29
LOG008648,PROD0116,6,Return,2025-09-09
LOG008649,PROD0091,13,Return,2026-01-02
LOG008650,PROD0253,33,Return,2026-01-11
LOG008651,PROD0061,42,Stock In,2025-02-03
LOG008652,PROD0269,29,Stock Out,2025-03-28
LOG008653,PROD0361,11,Stock Out,2025-09-09
LOG008654,PROD0130,7,Stock Out,2025-08-01
LOG008655,PROD0109,25,Stock Out,2025-05-15
LOG008656,PROD0279,31,Stock Out,2025-07-12
LOG008657,PROD0371,30,Stock In,2025-10-06
LOG008658,PROD0125,8,Stock In,2025-07-08
LOG008659,PROD0077,21,Stock In,2025-12-10
LOG008660,PROD0234,45,Return,2026-01-02
LOG008661,PROD0178,4,Stock In,2025-03-04
LOG008662,PROD0355,45,Stock In,2025-11-12
LOG008663,PROD0005,1,Stock Out,2025-02-28
LOG008664,PROD0351,39,Stock In,2025-12-30
LOG008665,PROD0227,10,Stock In,2025-08-14
LOG008666,PROD0333,44,Stock Out,2026-01-07
LOG008667,PROD0022,6,Stock Out,2025-09-01
LOG008668,PROD0282,5,Return,2025-08-29
LOG008669,PROD0415,1,Stock In,2025-08-16
LOG008670,PROD0211,5,Return,2025-11-16
LOG008671,PROD0009,37,Stock Out,2025-08-01
LOG008672,PROD0149,13,Stock In,2025-01-05
LOG008673,PROD0147,43,Return,2025-08-15
LOG008674,PROD0497,36,Stock Out,2025-10-02
LOG008675,PROD0085,14,Stock Out,2025-02-13
LOG008676,PROD0319,40,Stock In,2025-06-04
LOG008677,PROD0237,18,Stock Out,2025-02-14
LOG008678,PROD0207,42,Stock In,2025-04-12
LOG008679,PROD0003,17,Stock Out,2025-07-02
LOG008680,PROD0495,12,Stock In,2025-09-06
LOG008681,PROD0110,13,Stock In,2025-03-30
LOG008682,PROD0131,44,Stock In,2025-11-26
LOG008683,PROD0217,34,Stock Out,2025-04-14
LOG008684,PROD0052,40,Stock In,2025-12-27
LOG008685,PROD0339,27,Stock In,2025-10-28
LOG008686,PROD0038,49,Stock Out,2025-09-07
LOG008687,PROD0256,31,Return,2025-03-19
LOG008688,PROD0404,7,Stock Out,2025-06-20
LOG008689,PROD0125,17,Return,2025-09-27
LOG008690,PROD0279,10,Return,2025-08-22
LOG008691,PROD0206,22,Stock Out,2025-11-07
LOG008692,PROD0105,20,Return,2026-01-21
LOG008693,PROD0368,32,Return,2025-11-23
LOG008694,PROD0371,4,Stock Out,2025-09-06
LOG008695,PROD0180,42,Stock In,2025-01-29
LOG008696,PROD0466,39,Stock Out,2025-11-17
LOG008697,PROD0173,25,Stock In,2025-09-06
LOG008698,PROD0334,30,Return,2025-03-17
LOG008699,PROD0215,25,Stock Out,2025-05-13
LOG008700,PROD0458,4,Stock Out,2025-09-08
LOG008701,PROD0493,36,Return,2025-07-31
LOG008702,PROD0104,34,Return,2025-10-11
LOG008703,PROD0049,25,Stock Out,2025-08-20
LOG008704,PROD0492,35,Return,2025-10-28
LOG008705,PROD0182,2,Return,2025-04-13
LOG008706,PROD0163,7,Stock In,2025-09-22
LOG008707,PROD0437,41,Stock Out,2025-04-21
LOG008708,PROD0324,5,Stock Out,2025-09-21
LOG008709,PROD0314,50,Stock In,2025-02-28
LOG008710,PROD0459,2,Return,2025-01-22
LOG008711,PROD0480,29,Stock Out,2026-01-19
LOG008712,PROD0098,16,Return,2025-08-25
LOG008713,PROD0014,30,Stock Out,2025-08-16
LOG008714,PROD0154,48,Stock In,2026-01-30
LOG008715,PROD0040,38,Stock In,2025-04-19
LOG008716,PROD0400,40,Return,2026-02-04
LOG008717,PROD0267,26,Return,2026-02-01
LOG008718,PROD0197,18,Stock In,2025-02-26
LOG008719,PROD0047,38,Stock Out,2025-11-26
LOG008720,PROD0398,5,Stock Out,2025-02-05
LOG008721,PROD0015,11,Return,2025-05-23
LOG008722,PROD0417,17,Stock Out,2025-10-20
LOG008723,PROD0247,22,Stock In,2025-07-15
LOG008724,PROD0467,48,Stock Out,2026-02-02
LOG008725,PROD0336,40,Stock Out,2025-01-02
LOG008726,PROD0488,26,Stock In,2025-07-19
LOG008727,PROD0330,45,Return,2025-08-07
LOG008728,PROD0397,36,Stock In,2026-01-15
LOG008729,PROD0475,40,Stock Out,2025-11-28
