shipment_id,order_id,tracking_number,carrier,shipment_date
SHP007891,ORD007891,TRK518492121,Delhivery,2025-12-26
SHP007892,ORD007892,TRK535736022,BlueDart,2026-01-09
SHP007893,ORD007893,TRK920552538,ExpressBees,2025-05-12
SHP007894,ORD007894,,,
SHP007895,ORD007895,TRK984967193,ExpressBees,2025-11-26
SHP007896,ORD007896,TRK243894859,FedEx,2025-07-10
SHP007897,ORD007897,TRK881414831,ExpressBees,2025-07-28
SHP007898,ORD007898,TRK845609764,ExpressBees,2025-06-09
SHP007899,ORD007899,TRK465169532,Delhivery,2025-08-29
SHP007900,ORD007900,,,
SHP007901,ORD007901,TRK887267677,FedEx,2025-10-23
SHP007902,ORD007902,TRK204354313,FedEx,2025-11-06
SHP007903,ORD007903,,,
SHP007904,ORD007904,TRK158782909,Delhivery,2025-05-20
SHP007905,ORD007905,TRK350005193,BlueDart,2025-07-22
SHP007906,ORD007906,TRK204153176,BlueDart,2025-01-16
SHP007907,ORD007907,TRK491065921,Delhivery,2026-01-22
SHP007908,ORD007908,,,
SHP007909,ORD007909,,,
SHP007910,ORD007910,TRK366368313,Delhivery,2025-09-22
SHP007911,ORD007911,TRK127065531,ExpressBees,2025-08-10
SHP007912,ORD007912,,,
SHP007913,ORD007913,TRK646731941,FedEx,2025-08-19
SHP007914,ORD007914,TRK602653034,BlueDart,2025-11-18
SHP007915,ORD007915,TRK972391974,FedEx,2025-05-19
SHP007916,ORD007916,TRK135938335,Delhivery,2025-10-21
SHP007917,ORD007917,TRK356403890,FedEx,2026-02-04
SHP007918,ORD007918,TRK343637270,FedEx,2025-07-20
SHP007919,ORD007919,,,
SHP007920,ORD007920,TRK100834502,Delhivery,2025-12-16
SHP007921,ORD007921,,,
SHP007922,ORD007922,TRK274187861,BlueDart,2025-05-05
SHP007923,ORD007923,TRK396728465,ExpressBees,2025-01-05
SHP007924,ORD007924,,,
SHP007925,ORD007925,,,
SHP007926,ORD007926,TRK540541455,BlueDart,2025-03-21
SHP007927,ORD007927,,,
SHP007928,ORD007928,,,
SHP007929,ORD007929,,,
SHP007930,ORD007930,TRK619744058,FedEx,2025-01-29
SHP007931,ORD007931,TRK615835160,BlueDart,2025-10-08
SHP007932,ORD007932,TRK549803726,Delhivery,2025-02-02
SHP007933,ORD007933,TRK813519396,Delhivery,2025-10-23
SHP007934,ORD007934,,,
SHP007935,ORD007935,TRK770355928,BlueDart,2025-08-03
SHP007936,ORD007936,,,
SHP007937,ORD007937,TRK900578275,ExpressBees,2025-07-18
SHP007938,ORD007938,TRK550942183,Delhivery,2025-07-28
SHP007939,ORD007939,,,
SHP007940,ORD007940,,,
SHP007941,ORD007941,TRK694515620,FedEx,2025-02-23
SHP007942,ORD007942,TRK800733233,Delhivery,2025-08-04
SHP007943,ORD007943,,,
SHP007944,ORD007944,TRK695876406,Delhivery,2025-07-03
SHP007945,ORD007945,,,
SHP007946,ORD007946,,,
SHP007947,ORD007947,,,
SHP007948,ORD007948,,,
SHP007949,ORD007949,TRK578628264,Delhivery,2025-09-18
SHP007950,ORD007950,,,
SHP007951,ORD007951,TRK885774294,FedEx,2025-05-24
SHP007952,ORD007952,,,
SHP007953,ORD007953,TRK105689998,BlueDart,2025-09-16
SHP007954,ORD007954,TRK556242034,FedEx,2025-12-10
SHP007955,ORD007955,,,
SHP007956,ORD007956,,,
SHP007957,ORD007957,TRK415367199,BlueDart,2025-06-18
SHP007958,ORD007958,,,
SHP007959,ORD007959,TRK196391386,ExpressBees,2026-01-23
SHP007960,ORD007960,TRK160806891,FedEx,2026-01-25
SHP007961,ORD007961,TRK645417769,Delhivery,2025-07-06
SHP007962,ORD007962,TRK157396075,Delhivery,2025-09-11
SHP007963,ORD007963,TRK768725142,FedEx,2025-07-02
SHP007964,ORD007964,TRK809845425,BlueDart,2025-02-23
SHP007965,ORD007965,,,
SHP007966,ORD007966,,,
SHP007967,ORD007967,,,
SHP007968,ORD007968,,,
SHP007969,ORD007969,,,
SHP007970,ORD007970,TRK171285592,ExpressBees,2025-01-06
SHP007971,ORD007971,,,
SHP007972,ORD007972,,,
SHP007973,ORD007973,TRK108242757,Delhivery,2025-07-20
SHP007974,ORD007974,TRK604494989,Delhivery,2025-09-29
SHP007975,ORD007975,TRK804119432,Delhivery,2025-08-18
SHP007976,ORD007976,TRK267570815,FedEx,2025-06-23
SHP007977,ORD007977,TRK704855391,Delhivery,2025-09-25
SHP007978,ORD007978,TRK759354365,ExpressBees,2025-08-04
SHP007979,ORD007979,TRK887833521,FedEx,2025-10-01
SHP007980,ORD007980,TRK565882589,FedEx,2025-03-10
SHP007981,ORD007981,,,
SHP007982,ORD007982,TRK632015738,BlueDart,2025-12-17
SHP007983,ORD007983,TRK283722381,Delhivery,2025-02-02
SHP007984,ORD007984,TRK288942839,BlueDart,2025-07-04
SHP007985,ORD007985,TRK404701802,Delhivery,2025-02-08
SHP007986,ORD007986,,,
SHP007987,ORD007987,TRK926665646,Delhivery,2025-07-18
SHP007988,ORD007988,TRK666062032,Delhivery,2025-07-02
SHP007989,ORD007989,TRK463722324,Delhivery,2025-05-12
SHP007990,ORD007990,TRK477184005,ExpressBees,2025-06-18
SHP007991,ORD007991,TRK223965934,ExpressBees,2025-02-25
SHP007992,ORD007992,,,
SHP007993,ORD007993,TRK466432845,BlueDart,2025-04-03
SHP007994,ORD007994,TRK778078107,Delhivery,2025-05-13
SHP007995,ORD007995,TRK581049028,Delhivery,2025-06-06
SHP007996,ORD007996,TRK138539516,BlueDart,2025-05-16
SHP007997,ORD007997,,,
SHP007998,ORD007998,,,
SHP007999,ORD007999,,,
SHP008000,ORD008000,,,
SHP008001,ORD008001,TRK317593546,BlueDart,2025-11-11
SHP008002,ORD008002,TRK377268442,ExpressBees,2025-09-01
SHP008003,ORD008003,,,
SHP008004,ORD008004,TRK317981744,FedEx,2025-01-05
SHP008005,ORD008005,,,
SHP008006,ORD008006,,,
SHP008007,ORD008007,TRK404086382,BlueDart,2025-04-15
SHP008008,ORD008008,TRK951450236,ExpressBees,2025-09-30
SHP008009,ORD008009,,,
SHP008010,ORD008010,TRK715688685,FedEx,2025-10-02
SHP008011,ORD008011,TRK199607018,Delhivery,2025-08-08
SHP008012,ORD008012,TRK571464938,FedEx,2025-01-12
SHP008013,ORD008013,TRK966572243,FedEx,2025-09-21
SHP008014,ORD008014,TRK182362921,BlueDart,2026-02-03
SHP008015,ORD008015,TRK812951617,Delhivery,2025-05-01
SHP008016,ORD008016,,,
SHP008017,ORD008017,,,
SHP008018,ORD008018,TRK153738331,ExpressBees,2025-01-24
SHP008019,ORD008019,TRK156750023,ExpressBees,2026-01-10
SHP008020,ORD008020,,,
SHP008021,ORD008021,TRK350443911,Delhivery,2025-08-21
SHP008022,ORD008022,,,
SHP008023,ORD008023,,,
SHP008024,ORD008024,TRK800906607,BlueDart,2025-08-01
SHP008025,ORD008025,,,
SHP008026,ORD008026,,,
SHP008027,ORD008027,TRK772910912,BlueDart,2025-11-18
SHP008028,ORD008028,TRK468011808,FedEx,2025-06-03
SHP008029,ORD008029,TRK976910422,Delhivery,2025-05-21
SHP008030,ORD008030,,,
SHP008031,ORD008031,,,
SHP008032,ORD008032,TRK628654084,BlueDart,2025-09-23
SHP008033,ORD008033,,,
SHP008034,ORD008034,TRK772127237,ExpressBees,2025-08-02
SHP008035,ORD008035,TRK143792719,ExpressBees,2025-02-03
SHP008036,ORD008036,TRK459223954,BlueDart,2025-03-31
SHP008037,ORD008037,,,
SHP008038,ORD008038,TRK673310303,FedEx,2025-12-23
SHP008039,ORD008039,TRK343681779,ExpressBees,2025-06-21
SHP008040,ORD008040,TRK800602565,Delhivery,2026-01-11
SHP008041,ORD008041,,,
SHP008042,ORD008042,TRK335442047,FedEx,2025-10-05
SHP008043,ORD008043,,,
SHP008044,ORD008044,TRK795477154,BlueDart,2026-01-13
SHP008045,ORD008045,TRK954342481,ExpressBees,2025-10-02
SHP008046,ORD008046,TRK430775892,ExpressBees,2025-04-28
SHP008047,ORD008047,TRK999328783,Delhivery,2025-01-17
SHP008048,ORD008048,TRK736290418,BlueDart,2025-11-11
SHP008049,ORD008049,TRK401571033,FedEx,2026-02-03
SHP008050,ORD008050,,,
SHP008051,ORD008051,,,
SHP008052,ORD008052,,,
SHP008053,ORD008053,,,
SHP008054,ORD008054,TRK362338920,Delhivery,2025-05-19
SHP008055,ORD008055,TRK771964925,ExpressBees,2025-12-12
SHP008056,ORD008056,TRK623735114,ExpressBees,2025-10-27
SHP008057,ORD008057,TRK405344478,FedEx,2025-01-10
SHP008058,ORD008058,TRK626866885,Delhivery,2025-10-29
SHP008059,ORD008059,TRK502519983,Delhivery,2026-01-31
SHP008060,ORD008060,TRK163230097,FedEx,2025-08-13
SHP008061,ORD008061,TRK561302768,FedEx,2025-11-26
SHP008062,ORD008062,TRK323473338,BlueDart,2025-02-05
SHP008063,ORD008063,,,
SHP008064,ORD008064,,,
SHP008065,ORD008065,TRK531900836,FedEx,2025-11-05
SHP008066,ORD008066,TRK699692083,Delhivery,2025-09-07
SHP008067,ORD008067,TRK462019697,Delhivery,2025-10-24
SHP008068,ORD008068,TRK324005993,Delhivery,2025-09-08
SHP008069,ORD008069,,,
SHP008070,ORD008070,TRK705436785,FedEx,2025-05-22
SHP008071,ORD008071,,,
SHP008072,ORD008072,,,
SHP008073,ORD008073,TRK769510404,Delhivery,2025-10-13
SHP008074,ORD008074,,,
SHP008075,ORD008075,TRK839629355,Delhivery,2025-02-28
SHP008076,ORD008076,,,
SHP008077,ORD008077,TRK297649243,FedEx,2025-07-06
SHP008078,ORD008078,TRK644698961,BlueDart,2025-07-20
SHP008079,ORD008079,,,
SHP008080,ORD008080,TRK528401727,ExpressBees,2025-05-20
SHP008081,ORD008081,,,
SHP008082,ORD008082,,,
SHP008083,ORD008083,,,
SHP008084,ORD008084,,,
SHP008085,ORD008085,,,
SHP008086,ORD008086,TRK874838548,FedEx,2025-08-27
SHP008087,ORD008087,,,
SHP008088,ORD008088,TRK320131418,FedEx,2025-07-04
SHP008089,ORD008089,TRK503539252,Delhivery,2026-01-23
SHP008090,ORD008090,TRK725283546,Delhivery,2026-02-02
SHP008091,ORD008091,TRK800353028,BlueDart,2025-07-14
SHP008092,ORD008092,TRK835339529,Delhivery,2026-01-22
SHP008093,ORD008093,,,
SHP008094,ORD008094,TRK349597537,FedEx,2025-09-10
SHP008095,ORD008095,TRK370349029,FedEx,2025-06-04
SHP008096,ORD008096,,,
SHP008097,ORD008097,,,
SHP008098,ORD008098,TRK823932615,ExpressBees,2025-10-24
SHP008099,ORD008099,TRK185889176,BlueDart,2025-06-15
SHP008100,ORD008100,,,
SHP008101,ORD008101,TRK168527938,Delhivery,2025-11-27
SHP008102,ORD008102,,,
SHP008103,ORD008103,,,
SHP008104,ORD008104,TRK966960552,ExpressBees,2025-10-24
SHP008105,ORD008105,,,
SHP008106,ORD008106,TRK490714195,BlueDart,2025-12-15
SHP008107,ORD008107,,,
SHP008108,ORD008108,,,
SHP008109,ORD008109,TRK247019188,ExpressBees,2025-10-28
SHP008110,ORD008110,TRK482318958,ExpressBees,2025-11-21
SHP008111,ORD008111,TRK549420508,FedEx,2026-01-26
SHP008112,ORD008112,TRK388857089,FedEx,2025-10-09
SHP008113,ORD008113,,,
SHP008114,ORD008114,TRK949175725,FedEx,2025-03-14
SHP008115,ORD008115,TRK208831633,ExpressBees,2025-12-05
SHP008116,ORD008116,TRK797777488,ExpressBees,2025-08-13
SHP008117,ORD008117,TRK528742954,ExpressBees,2025-01-03
SHP008118,ORD008118,,,
SHP008119,ORD008119,TRK479835343,Delhivery,2026-01-06
SHP008120,ORD008120,,,
SHP008121,ORD008121,TRK152863171,ExpressBees,2025-05-12
SHP008122,ORD008122,TRK563297096,FedEx,2025-05-21
SHP008123,ORD008123,TRK418747345,FedEx,2025-03-20
SHP008124,ORD008124,TRK327082686,BlueDart,2025-12-01
SHP008125,ORD008125,TRK857995146,Delhivery,2025-01-26
SHP008126,ORD008126,,,
SHP008127,ORD008127,TRK344206339,ExpressBees,2025-02-19
SHP008128,ORD008128,,,
SHP008129,ORD008129,,,
SHP008130,ORD008130,TRK993334080,BlueDart,2025-11-05
SHP008131,ORD008131,,,
SHP008132,ORD008132,TRK127679952,BlueDart,2025-03-15
SHP008133,ORD008133,,,
SHP008134,ORD008134,,,
SHP008135,ORD008135,TRK470723207,BlueDart,2025-05-27
SHP008136,ORD008136,TRK416706516,Delhivery,2025-11-10
SHP008137,ORD008137,TRK165479886,ExpressBees,2025-01-12
SHP008138,ORD008138,TRK906591159,BlueDart,2025-08-30
SHP008139,ORD008139,,,
SHP008140,ORD008140,TRK877664703,ExpressBees,2025-06-10
SHP008141,ORD008141,,,
SHP008142,ORD008142,,,
SHP008143,ORD008143,,,
SHP008144,ORD008144,TRK533851762,Delhivery,2025-02-22
SHP008145,ORD008145,TRK712002151,ExpressBees,2025-10-19
SHP008146,ORD008146,TRK557128650,BlueDart,2026-01-19
SHP008147,ORD008147,TRK497023597,FedEx,2025-08-17
SHP008148,ORD008148,TRK207276919,FedEx,2025-12-09
SHP008149,ORD008149,TRK396287479,FedEx,2025-08-27
SHP008150,ORD008150,TRK648971328,FedEx,2025-09-02
SHP008151,ORD008151,,,
SHP008152,ORD008152,TRK251211139,ExpressBees,2025-10-01
SHP008153,ORD008153,TRK513587909,FedEx,2025-08-15
SHP008154,ORD008154,TRK699173366,BlueDart,2025-08-27
SHP008155,ORD008155,TRK289457173,FedEx,2025-07-07
SHP008156,ORD008156,,,
SHP008157,ORD008157,,,
SHP008158,ORD008158,TRK589723156,FedEx,2025-03-03
SHP008159,ORD008159,,,
SHP008160,ORD008160,TRK251664051,BlueDart,2025-06-11
SHP008161,ORD008161,TRK464022234,FedEx,2025-02-05
SHP008162,ORD008162,TRK536355477,Delhivery,2025-09-22
SHP008163,ORD008163,TRK918710065,Delhivery,2025-08-08
SHP008164,ORD008164,TRK364647379,ExpressBees,2026-01-14
SHP008165,ORD008165,TRK770683128,BlueDart,2025-05-18
SHP008166,ORD008166,TRK365983065,FedEx,2025-12-21
SHP008167,ORD008167,TRK139634419,FedEx,2025-09-26
SHP008168,ORD008168,TRK167054665,BlueDart,2026-01-08
SHP008169,ORD008169,TRK724147446,FedEx,2025-03-26
SHP008170,ORD008170,,,
SHP008171,ORD008171,TRK966920431,BlueDart,2025-01-05
SHP008172,ORD008172,TRK780826626,Delhivery,2025-09-15
SHP008173,ORD008173,TRK258798977,Delhivery,2025-09-26
SHP008174,ORD008174,TRK832139137,Delhivery,2026-01-24
SHP008175,ORD008175,,,
SHP008176,ORD008176,TRK266566608,FedEx,2025-03-10
SHP008177,ORD008177,TRK399029862,BlueDart,2025-11-08
SHP008178,ORD008178,TRK931535008,FedEx,2025-06-16
SHP008179,ORD008179,TRK177941120,BlueDart,2025-11-26
SHP008180,ORD008180,,,
SHP008181,ORD008181,,,
SHP008182,ORD008182,,,
SHP008183,ORD008183,,,
SHP008184,ORD008184,,,
SHP008185,ORD008185,TRK198091545,BlueDart,2025-02-26
SHP008186,ORD008186,,,
SHP008187,ORD008187,,,
SHP008188,ORD008188,,,
SHP008189,ORD008189,TRK609115417,BlueDart,2025-05-09
SHP008190,ORD008190,TRK608627374,BlueDart,2025-11-30
SHP008191,ORD008191,TRK226940334,BlueDart,2026-01-29
SHP008192,ORD008192,TRK494758149,BlueDart,2025-04-24
SHP008193,ORD008193,TRK477917080,FedEx,2025-03-31
SHP008194,ORD008194,TRK855473466,BlueDart,2025-08-10
SHP008195,ORD008195,,,
SHP008196,ORD008196,TRK306171726,FedEx,2026-01-14
SHP008197,ORD008197,TRK560671415,FedEx,2025-11-27
SHP008198,ORD008198,TRK626864098,Delhivery,2025-07-06
SHP008199,ORD008199,TRK359989097,BlueDart,2026-01-08
SHP008200,ORD008200,TRK220954596,ExpressBees,2025-10-11
SHP008201,ORD008201,TRK859885285,FedEx,2025-07-15
SHP008202,ORD008202,TRK619172605,FedEx,2026-01-03
SHP008203,ORD008203,TRK952098578,BlueDart,2025-11-16
SHP008204,ORD008204,,,
SHP008205,ORD008205,TRK412467321,BlueDart,2025-05-26
SHP008206,ORD008206,,,
SHP008207,ORD008207,,,
SHP008208,ORD008208,,,
SHP008209,ORD008209,TRK268314049,BlueDart,2025-09-06
SHP008210,ORD008210,TRK943516238,ExpressBees,2025-06-02
SHP008211,ORD008211,TRK170859941,Delhivery,2025-09-24
SHP008212,ORD008212,,,
SHP008213,ORD008213,TRK211876998,FedEx,2025-02-22
SHP008214,ORD008214,,,
SHP008215,ORD008215,TRK467402782,FedEx,2025-04-10
SHP008216,ORD008216,TRK241951137,BlueDart,2025-12-28
SHP008217,ORD008217,,,
SHP008218,ORD008218,TRK209733545,ExpressBees,2025-07-19
SHP008219,ORD008219,TRK922502186,Delhivery,2025-07-27
SHP008220,ORD008220,,,
SHP008221,ORD008221,TRK845954529,ExpressBees,2025-11-02
SHP008222,ORD008222,,,
SHP008223,ORD008223,,,
SHP008224,ORD008224,TRK950869157,Delhivery,2025-11-26
SHP008225,ORD008225,TRK723051434,FedEx,2025-12-18
SHP008226,ORD008226,TRK772289386,FedEx,2025-02-17
SHP008227,ORD008227,TRK270714861,FedEx,2025-07-11
SHP008228,ORD008228,,,
SHP008229,ORD008229,,,
SHP008230,ORD008230,TRK979708175,FedEx,2026-01-30
SHP008231,ORD008231,TRK565334984,ExpressBees,2025-02-17
SHP008232,ORD008232,TRK900768264,FedEx,2025-08-31
SHP008233,ORD008233,TRK745903874,Delhivery,2025-10-06
SHP008234,ORD008234,,,
SHP008235,ORD008235,TRK354946771,FedEx,2025-03-19
SHP008236,ORD008236,TRK550786873,ExpressBees,2025-06-02
SHP008237,ORD008237,TRK107676511,ExpressBees,2026-02-05
SHP008238,ORD008238,,,
SHP008239,ORD008239,TRK720389901,Delhivery,2025-07-16
SHP008240,ORD008240,TRK730945957,FedEx,2025-07-08
SHP008241,ORD008241,,,
SHP008242,ORD008242,,,
SHP008243,ORD008243,TRK631813565,FedEx,2025-06-12
SHP008244,ORD008244,TRK142345357,FedEx,2025-08-04
SHP008245,ORD008245,TRK604729337,ExpressBees,2025-11-18
SHP008246,ORD008246,TRK304209624,Delhivery,2025-10-09
SHP008247,ORD008247,TRK762390944,Delhivery,2025-11-03
SHP008248,ORD008248,TRK765812308,BlueDart,2025-01-14
SHP008249,ORD008249,,,
SHP008250,ORD008250,TRK498210580,FedEx,2025-03-21
SHP008251,ORD008251,TRK490794278,BlueDart,2025-05-03
SHP008252,ORD008252,,,
SHP008253,ORD008253,TRK207549267,BlueDart,2025-08-27
SHP008254,ORD008254,,,
SHP008255,ORD008255,TRK349760748,BlueDart,2025-03-18
SHP008256,ORD008256,TRK200619553,ExpressBees,2025-04-26
SHP008257,ORD008257,TRK125255362,BlueDart,2025-12-02
SHP008258,ORD008258,TRK956465452,BlueDart,2025-09-01
SHP008259,ORD008259,,,
SHP008260,ORD008260,TRK358318092,Delhivery,2025-08-22
SHP008261,ORD008261,TRK776580591,ExpressBees,2025-11-19
SHP008262,ORD008262,,,
SHP008263,ORD008263,TRK710403155,FedEx,2025-10-26
SHP008264,ORD008264,,,
SHP008265,ORD008265,TRK678263591,ExpressBees,2025-03-21
SHP008266,ORD008266,TRK559988178,ExpressBees,2025-03-31
SHP008267,ORD008267,TRK926653049,ExpressBees,2025-04-29
SHP008268,ORD008268,TRK681115202,ExpressBees,2025-09-02
SHP008269,ORD008269,TRK658749956,ExpressBees,2025-12-17
SHP008270,ORD008270,TRK926427713,BlueDart,2025-10-23
SHP008271,ORD008271,TRK561325228,Delhivery,2025-02-01
SHP008272,ORD008272,,,
SHP008273,ORD008273,TRK308834002,BlueDart,2026-01-01
SHP008274,ORD008274,TRK457460928,Delhivery,2026-01-27
SHP008275,ORD008275,,,
SHP008276,ORD008276,TRK738953383,ExpressBees,2025-06-13
SHP008277,ORD008277,TRK416685508,ExpressBees,2025-05-22
SHP008278,ORD008278,TRK207813347,Delhivery,2026-01-02
SHP008279,ORD008279,TRK251082650,ExpressBees,2025-10-06
SHP008280,ORD008280,TRK341842223,ExpressBees,2025-11-20
SHP008281,ORD008281,TRK110266685,FedEx,2025-11-26
SHP008282,ORD008282,,,
SHP008283,ORD008283,TRK820966593,FedEx,2025-01-31
SHP008284,ORD008284,,,
SHP008285,ORD008285,,,
SHP008286,ORD008286,TRK954757138,FedEx,2025-05-26
SHP008287,ORD008287,TRK607188488,ExpressBees,2025-08-30
SHP008288,ORD008288,,,
SHP008289,ORD008289,TRK481954835,FedEx,2025-10-26
SHP008290,ORD008290,,,
SHP008291,ORD008291,,,
SHP008292,ORD008292,TRK506758921,Delhivery,2025-05-14
SHP008293,ORD008293,TRK914508907,BlueDart,2025-02-07
SHP008294,ORD008294,TRK582419867,Delhivery,2025-11-19
SHP008295,ORD008295,TRK423969895,ExpressBees,2025-08-18
SHP008296,ORD008296,TRK435755145,ExpressBees,2025-08-07
SHP008297,ORD008297,TRK367619416,ExpressBees,2025-09-14
SHP008298,ORD008298,TRK599828662,BlueDart,2025-06-11
SHP008299,ORD008299,TRK874910597,BlueDart,2025-06-12
SHP008300,ORD008300,TRK625552361,ExpressBees,2025-04-15
SHP008301,ORD008301,TRK138709548,Delhivery,2025-11-01
SHP008302,ORD008302,,,
SHP008303,ORD008303,TRK752247706,FedEx,2025-02-12
SHP008304,ORD008304,TRK524551709,Delhivery,2025-10-09
SHP008305,ORD008305,,,
SHP008306,ORD008306,,,
SHP008307,ORD008307,TRK372273477,FedEx,2025-12-18
SHP008308,ORD008308,TRK267102476,Delhivery,2025-01-23
SHP008309,ORD008309,,,
SHP008310,ORD008310,TRK246781640,Delhivery,2026-01-22
SHP008311,ORD008311,,,
SHP008312,ORD008312,TRK494228019,Delhivery,2025-08-28
SHP008313,ORD008313,,,
SHP008314,ORD008314,TRK544077999,ExpressBees,2025-02-05
SHP008315,ORD008315,TRK323762423,Delhivery,2025-07-01
SHP008316,ORD008316,TRK645745779,BlueDart,2025-10-28
SHP008317,ORD008317,TRK932850491,ExpressBees,2025-02-06
SHP008318,ORD008318,TRK490715802,Delhivery,2025-06-15
SHP008319,ORD008319,,,
SHP008320,ORD008320,TRK172933177,ExpressBees,2025-11-06
SHP008321,ORD008321,TRK566738961,FedEx,2025-02-01
SHP008322,ORD008322,,,
SHP008323,ORD008323,,,
SHP008324,ORD008324,TRK130656381,Delhivery,2025-06-07
SHP008325,ORD008325,,,
SHP008326,ORD008326,TRK312967581,ExpressBees,2025-09-21
SHP008327,ORD008327,TRK217558056,Delhivery,2025-11-11
SHP008328,ORD008328,TRK265744091,ExpressBees,2026-01-29
SHP008329,ORD008329,TRK168318577,FedEx,2026-01-02
SHP008330,ORD008330,TRK933091916,BlueDart,2025-11-21
SHP008331,ORD008331,TRK764794383,Delhivery,2025-07-21
SHP008332,ORD008332,,,
SHP008333,ORD008333,TRK187185777,BlueDart,2025-07-28
SHP008334,ORD008334,TRK422022604,FedEx,2025-10-12
SHP008335,ORD008335,,,
SHP008336,ORD008336,TRK384327046,ExpressBees,2025-09-17
SHP008337,ORD008337,TRK242105714,Delhivery,2025-05-16
SHP008338,ORD008338,,,
SHP008339,ORD008339,,,
SHP008340,ORD008340,,,
SHP008341,ORD008341,,,
SHP008342,ORD008342,TRK892367846,BlueDart,2025-04-19
SHP008343,ORD008343,TRK305981749,ExpressBees,2025-09-29
SHP008344,ORD008344,TRK680975766,BlueDart,2025-01-13
SHP008345,ORD008345,TRK184645885,Delhivery,2025-03-24
SHP008346,ORD008346,TRK434638494,FedEx,2025-01-10
SHP008347,ORD008347,,,
SHP008348,ORD008348,,,
SHP008349,ORD008349,,,
SHP008350,ORD008350,,,
SHP008351,ORD008351,TRK455914002,ExpressBees,2025-03-22
SHP008352,ORD008352,TRK396206362,ExpressBees,2025-05-05
SHP008353,ORD008353,,,
SHP008354,ORD008354,TRK160889331,FedEx,2025-07-26
SHP008355,ORD008355,TRK362898050,FedEx,2025-12-17
SHP008356,ORD008356,,,
SHP008357,ORD008357,TRK248183840,BlueDart,2025-04-04
SHP008358,ORD008358,TRK612007470,ExpressBees,2025-03-02
SHP008359,ORD008359,,,
SHP008360,ORD008360,,,
SHP008361,ORD008361,,,
SHP008362,ORD008362,,,
SHP008363,ORD008363,TRK867234679,FedEx,2025-11-21
SHP008364,ORD008364,TRK391875162,FedEx,2025-06-21
SHP008365,ORD008365,,,
SHP008366,ORD008366,,,
SHP008367,ORD008367,TRK210210852,Delhivery,2025-10-10
SHP008368,ORD008368,,,
SHP008369,ORD008369,,,
SHP008370,ORD008370,TRK467877158,Delhivery,2025-03-22
SHP008371,ORD008371,TRK373670413,FedEx,2025-10-20
SHP008372,ORD008372,TRK565090741,BlueDart,2025-11-30
SHP008373,ORD008373,TRK369717124,BlueDart,2025-10-07
SHP008374,ORD008374,TRK296607889,Delhivery,2025-09-28
SHP008375,ORD008375,TRK266666510,Delhivery,2025-11-28
SHP008376,ORD008376,TRK490798402,ExpressBees,2025-07-20
SHP008377,ORD008377,TRK497061019,FedEx,2025-12-05
SHP008378,ORD008378,,,
SHP008379,ORD008379,TRK710044931,ExpressBees,2025-02-21
SHP008380,ORD008380,,,
SHP008381,ORD008381,TRK249550907,Delhivery,2026-01-29
SHP008382,ORD008382,,,
SHP008383,ORD008383,,,
SHP008384,ORD008384,,,
SHP008385,ORD008385,TRK246485401,FedEx,2025-09-10
SHP008386,ORD008386,TRK636195317,BlueDart,2025-01-06
SHP008387,ORD008387,,,
SHP008388,ORD008388,TRK179458298,ExpressBees,2025-07-21
SHP008389,ORD008389,TRK769701572,ExpressBees,2026-01-05
